"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478295602","4.4.1.8","10356","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Total, by death status","Number","223","units","0","v1478295603","4.4.1.9","10795","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Yes, deceased","Number","223","units","0","v1478295604","4.4.1.10","79","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","No, not deceased","Number","223","units","0","v1478295605","4.4.1.11","10710","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478295606","4.4.1.12","6","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478295607","4.4.2.1","2851","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478295608","4.4.2.2","7","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","No, hospitalized","Number","223","units","0","v1478295609","4.4.2.3","36","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478295610","4.4.2.4","2808","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295611","4.4.2.5","2851","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478295612","4.4.2.6","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478295613","4.4.2.7","43","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478295614","4.4.2.8","2808","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Total, by death status","Number","223","units","0","v1478295615","4.4.2.9","2851","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Yes, deceased","Number","223","units","0","v1478295616","4.4.2.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","No, not deceased","Number","223","units","0","v1478295617","4.4.2.11","2850","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478295618","4.4.2.12","1","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478295619","4.4.3.1","2530","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478295620","4.4.3.2","7","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","No, hospitalized","Number","223","units","0","v1478295621","4.4.3.3","88","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478295622","4.4.3.4","2435","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295623","4.4.3.5","2530","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478295624","4.4.3.6","1","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478295625","4.4.3.7","94","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478295626","4.4.3.8","2435","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Total, by death status","Number","223","units","0","v1478295627","4.4.3.9","2530","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Yes, deceased","Number","223","units","0","v1478295628","4.4.3.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","No, not deceased","Number","223","units","0","v1478295629","4.4.3.11","2529","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478295630","4.4.3.12","1","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478295631","4.4.4.1","1652","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478295632","4.4.4.2","11","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","No, hospitalized","Number","223","units","0","v1478295633","4.4.4.3","50","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478295634","4.4.4.4","1591","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295635","4.4.4.5","1652","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478295636","4.4.4.6","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478295637","4.4.4.7","61","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478295638","4.4.4.8","1591","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Total, by death status","Number","223","units","0","v1478295639","4.4.4.9","1652","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Yes, deceased","Number","223","units","0","v1478295640","4.4.4.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","No, not deceased","Number","223","units","0","v1478295641","4.4.4.11","1651","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478295642","4.4.4.12","1","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478295643","4.4.5.1","1222","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478295644","4.4.5.2","8","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","No, hospitalized","Number","223","units","0","v1478295645","4.4.5.3","34","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478295646","4.4.5.4","1180","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295647","4.4.5.5","1222","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478295648","4.4.5.6","1","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478295649","4.4.5.7","41","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478295650","4.4.5.8","1180","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Total, by death status","Number","223","units","0","v1478295651","4.4.5.9","1222","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Yes, deceased","Number","223","units","0","v1478295652","4.4.5.10","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","No, not deceased","Number","223","units","0","v1478295653","4.4.5.11","1221","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478295654","4.4.5.12","1","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478295655","4.4.6.1","1037","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478295656","4.4.6.2","16","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","No, hospitalized","Number","223","units","0","v1478295657","4.4.6.3","30","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478295658","4.4.6.4","991","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295659","4.4.6.5","1037","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478295660","4.4.6.6","6","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478295661","4.4.6.7","40","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478295662","4.4.6.8","991","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Total, by death status","Number","223","units","0","v1478295663","4.4.6.9","1037","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Yes, deceased","Number","223","units","0","v1478295664","4.4.6.10","4","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","No, not deceased","Number","223","units","0","v1478295665","4.4.6.11","1033","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478295666","4.4.6.12","0","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478295667","4.4.7.1","628","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478295668","4.4.7.2","11","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","No, hospitalized","Number","223","units","0","v1478295669","4.4.7.3","18","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478295670","4.4.7.4","599","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478295671","4.4.7.5","628","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478295672","4.4.7.6","3","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478295673","4.4.7.7","26","","","","0"
"2023","Ontario and Nunavut Region","","Not stated, gender","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478295674","4.4.7.8","599","","","","0"
